payment_id,customer_id,amount,failure_reason,payment_method,retry_count,customer_lifetime_value,previous_success_rate,previous_recovery_rate,hour,day_of_week,recovered
PAY_001334,CUS_0274,52455.89,card_declined,card,2,218156.22,0.8049,0.7347,13,3,0
PAY_001335,CUS_0284,8267.15,network_error,upi,2,267002.43,0.7238,0.6207,5,4,0
PAY_001336,CUS_0445,3511.94,renewal_failed,card,1,217721.51,0.804,0.6455,17,2,0
PAY_001337,CUS_0179,5254.54,renewal_failed,upi,1,120833.16,0.7514,0.765,12,3,0
PAY_001338,CUS_0235,24756.6,renewal_failed,upi,1,303342.0,0.9322,0.8823,17,3,0
PAY_001339,CUS_0317,34507.08,expired_method,card,2,263417.93,0.8451,0.8749,18,5,0
PAY_001340,CUS_0765,4056.16,expired_method,wallet,1,215539.7,0.7584,0.5663,19,6,0
PAY_001341,CUS_0654,29825.41,expired_method,upi,1,133565.01,0.7612,0.8525,9,5,0
PAY_001342,CUS_0222,9550.83,network_error,upi,1,313470.63,0.7368,0.6435,17,0,0
PAY_001343,CUS_0472,13342.18,network_error,upi,0,15924.27,0.9671,0.5841,15,0,0
PAY_001344,CUS_0563,17717.7,renewal_failed,upi,1,142932.56,0.8775,0.8593,17,6,1
PAY_001345,CUS_0219,11227.72,card_declined,netbanking,3,254663.05,0.6554,0.8871,9,6,1
PAY_001346,CUS_0582,7592.62,insufficient_funds,card,1,31216.12,0.7815,0.5797,11,5,0
PAY_001347,CUS_0845,8023.72,insufficient_funds,netbanking,1,14972.16,0.953,0.6626,13,6,1
PAY_001348,CUS_0816,24016.86,network_error,card,2,154913.17,0.6666,0.7015,7,1,0
PAY_001349,CUS_0387,16456.36,card_declined,wallet,0,41760.1,0.8038,0.7117,21,5,0
PAY_001350,CUS_0704,3304.92,expired_method,netbanking,1,31840.21,0.7692,0.9126,15,4,0
PAY_001351,CUS_0029,10553.15,renewal_failed,upi,2,75512.98,0.8621,0.5498,9,5,1
PAY_001352,CUS_0048,30593.47,renewal_failed,card,1,108976.67,0.9598,0.7421,20,3,0
PAY_001353,CUS_0529,9696.99,network_error,upi,3,82018.36,0.8397,0.8877,7,2,0
PAY_001354,CUS_0331,11476.54,expired_method,upi,1,261943.79,0.6321,0.8114,17,0,0
PAY_001355,CUS_0055,34493.56,card_declined,upi,1,292457.49,0.7874,0.5017,18,4,0
PAY_001356,CUS_0800,41355.62,insufficient_funds,card,1,177986.7,0.974,0.7232,17,3,0
PAY_001357,CUS_0371,6152.1,insufficient_funds,wallet,1,94219.46,0.5294,0.7414,17,0,1
PAY_001358,CUS_0557,7222.21,expired_method,upi,1,113478.44,0.6875,0.5042,20,6,1
PAY_001359,CUS_0421,9100.55,expired_method,netbanking,1,206053.23,0.744,0.7202,18,1,1
PAY_001360,CUS_0775,13422.75,renewal_failed,netbanking,0,87138.55,0.8685,0.7532,15,4,1
PAY_001361,CUS_0243,18647.62,network_error,wallet,1,216176.12,0.7208,0.7122,6,6,0
PAY_001362,CUS_0223,5959.42,expired_method,wallet,2,233439.45,0.8767,0.5543,18,3,0
PAY_001363,CUS_0121,37367.75,expired_method,wallet,0,114362.42,0.8097,0.598,10,3,0
PAY_001364,CUS_0697,57983.71,network_error,netbanking,2,120961.89,0.878,0.8544,8,4,0
PAY_001365,CUS_0035,36723.61,expired_method,wallet,0,143368.46,0.9167,0.91,21,6,0
PAY_001366,CUS_0455,46343.11,network_error,wallet,1,124870.59,0.6917,0.7085,20,6,0
PAY_001367,CUS_0221,4510.2,card_declined,netbanking,0,180816.37,0.7063,0.7509,19,0,0
PAY_001368,CUS_0671,127994.68,expired_method,netbanking,1,253699.41,0.7505,0.7897,20,3,0
PAY_001369,CUS_0799,6188.75,renewal_failed,wallet,1,51859.34,0.8418,0.7924,17,2,0
PAY_001370,CUS_0492,30125.76,insufficient_funds,upi,1,120978.32,0.8924,0.5444,7,2,0
PAY_001371,CUS_0607,198192.0,network_error,wallet,1,16552.86,0.7477,0.514,14,3,0
PAY_001372,CUS_0838,40898.48,renewal_failed,wallet,1,250341.7,0.7731,0.8754,12,3,1
PAY_001373,CUS_0749,15583.37,insufficient_funds,wallet,0,68745.81,0.8293,0.7082,21,1,0
PAY_001374,CUS_0328,41181.98,insufficient_funds,wallet,1,122371.1,0.7854,0.9182,14,1,0
PAY_001375,CUS_0825,16480.67,insufficient_funds,netbanking,0,220455.13,0.9091,0.8176,12,5,0
PAY_001376,CUS_0078,49193.71,network_error,card,2,222903.88,0.7363,0.8372,8,1,0
PAY_001377,CUS_0576,5181.7,expired_method,upi,1,151614.66,0.7177,0.6791,17,0,1
PAY_001378,CUS_0831,2402.51,expired_method,card,1,227969.97,0.8454,0.6995,17,2,0
PAY_001379,CUS_0831,5420.0,card_declined,wallet,0,195681.09,0.9084,0.8665,11,1,1
PAY_001380,CUS_0809,12605.49,network_error,card,1,115898.03,0.8307,0.6935,19,5,0
PAY_001381,CUS_0229,12525.41,expired_method,netbanking,1,103383.58,0.8821,0.7393,14,5,0
PAY_001382,CUS_0363,45569.56,renewal_failed,upi,2,78635.06,0.855,0.6286,0,0,0
PAY_001383,CUS_0645,12773.5,card_declined,netbanking,2,134521.48,0.8968,0.4821,19,5,0
PAY_001384,CUS_0535,17819.9,card_declined,upi,3,43458.45,0.8453,0.7368,19,0,0
PAY_001385,CUS_0817,22498.03,expired_method,netbanking,1,103526.55,0.8492,0.7443,20,3,0
PAY_001386,CUS_0057,5709.19,card_declined,card,1,292786.03,0.7648,0.6478,17,5,0
PAY_001387,CUS_0128,7409.8,network_error,upi,2,209215.42,0.8019,0.7135,20,1,0
PAY_001388,CUS_0188,10208.28,card_declined,upi,2,146176.89,0.8872,0.9497,8,6,0
PAY_001389,CUS_0301,48267.9,card_declined,wallet,1,77398.81,0.7093,0.8154,11,6,1
PAY_001390,CUS_0511,7299.94,network_error,card,0,79807.27,0.7565,0.6683,6,2,0
PAY_001391,CUS_0239,3027.98,expired_method,upi,1,55521.54,0.8848,0.6338,13,0,1
PAY_001392,CUS_0632,14448.22,network_error,upi,1,271477.92,0.7148,0.5932,21,6,0
PAY_001393,CUS_0421,23199.71,expired_method,wallet,2,105986.4,0.8886,0.8246,19,3,1
PAY_001394,CUS_0472,84626.75,expired_method,wallet,1,49004.07,0.9476,0.7287,18,3,0
PAY_001395,CUS_0513,28173.53,card_declined,wallet,0,299180.73,0.467,0.9013,7,6,0
PAY_001396,CUS_0047,15836.96,card_declined,upi,1,311829.11,0.9147,0.773,18,3,0
PAY_001397,CUS_0216,19092.89,network_error,card,1,62942.33,0.8393,0.7437,15,5,1
PAY_001398,CUS_0262,10059.35,network_error,card,2,230119.3,0.8987,0.6002,22,2,1
PAY_001399,CUS_0104,9957.62,renewal_failed,card,1,286210.01,0.7727,0.7314,20,2,0
PAY_001400,CUS_0542,5880.07,network_error,upi,1,197577.48,0.7195,0.8995,1,0,1
PAY_001401,CUS_0290,26980.95,expired_method,card,1,154554.34,0.9644,0.7082,8,3,1
PAY_001402,CUS_0564,16310.5,insufficient_funds,upi,0,215413.34,0.6263,0.9126,18,5,0
PAY_001403,CUS_0031,39716.84,network_error,wallet,1,81913.29,0.8547,0.3366,9,5,1
PAY_001404,CUS_0397,15605.48,expired_method,card,1,200959.93,0.7196,0.5773,11,2,0
PAY_001405,CUS_0392,3819.89,card_declined,netbanking,0,196958.26,0.9004,0.8632,7,2,1
PAY_001406,CUS_0185,24576.24,insufficient_funds,card,1,213700.09,0.8213,0.8106,18,6,1
PAY_001407,CUS_0289,8568.59,renewal_failed,netbanking,2,159605.22,0.8636,0.6361,16,6,0
PAY_001408,CUS_0076,9696.45,card_declined,card,2,88970.74,0.8182,0.7857,10,0,1
PAY_001409,CUS_0595,3023.26,renewal_failed,upi,3,253851.72,0.8159,0.3786,18,6,1
PAY_001410,CUS_0114,39589.81,expired_method,wallet,3,219080.94,0.7722,0.8356,8,0,0
PAY_001411,CUS_0812,14698.15,insufficient_funds,netbanking,3,225591.16,0.9019,0.7775,14,4,0
PAY_001412,CUS_0615,11234.46,renewal_failed,wallet,1,29593.2,0.6526,0.85,15,5,0
PAY_001413,CUS_0836,9550.44,expired_method,upi,1,275649.65,0.9842,0.7749,23,2,1
PAY_001414,CUS_0452,25528.82,card_declined,upi,2,181634.62,0.833,0.8435,21,0,1
PAY_001415,CUS_0055,7331.56,network_error,netbanking,2,126114.16,0.8339,0.9351,14,0,1
PAY_001416,CUS_0106,38676.77,network_error,upi,2,146688.92,0.935,0.8436,23,0,0
PAY_001417,CUS_0682,11096.52,network_error,upi,3,94745.98,0.7813,0.8831,15,1,0
PAY_001418,CUS_0357,18378.96,renewal_failed,wallet,3,296792.75,0.7891,0.6051,17,3,0
PAY_001419,CUS_0574,7057.2,insufficient_funds,wallet,1,150384.95,0.6461,0.5313,20,6,0
PAY_001420,CUS_0035,10367.17,card_declined,card,2,213562.16,0.9223,0.8322,20,3,0
PAY_001421,CUS_0380,11493.66,renewal_failed,upi,1,79446.6,0.9083,0.7423,17,1,0
PAY_001422,CUS_0102,23520.88,network_error,card,2,174955.81,0.799,0.8183,9,1,0
PAY_001423,CUS_0426,7656.86,card_declined,netbanking,1,196553.06,0.7364,0.8146,6,2,0
PAY_001424,CUS_0385,3222.46,card_declined,netbanking,2,309998.17,0.9443,0.8786,16,2,0
PAY_001425,CUS_0072,44988.97,renewal_failed,wallet,1,69352.35,0.9015,0.7814,12,2,0
PAY_001426,CUS_0160,15778.29,insufficient_funds,card,2,14549.27,0.7007,0.8757,22,1,0
PAY_001427,CUS_0731,7501.75,insufficient_funds,wallet,1,140150.9,0.743,0.9643,9,4,0
PAY_001428,CUS_0630,15172.56,card_declined,netbanking,0,288706.17,0.639,0.6984,20,1,0
PAY_001429,CUS_0620,11406.82,expired_method,netbanking,2,85473.52,0.815,0.7813,9,3,0
PAY_001430,CUS_0591,15726.5,expired_method,netbanking,2,193275.64,0.755,0.774,17,1,0
PAY_001431,CUS_0353,19909.54,network_error,card,1,44263.71,0.8075,0.6532,19,1,0
PAY_001432,CUS_0491,22647.51,network_error,wallet,2,233102.99,0.834,0.8626,10,0,1
PAY_001433,CUS_0256,42985.64,card_declined,wallet,0,118805.66,0.8501,0.8625,16,2,0
PAY_001434,CUS_0362,25555.92,card_declined,netbanking,3,182289.27,0.627,0.7124,17,1,0
PAY_001435,CUS_0068,22199.79,expired_method,card,1,155244.11,0.9363,0.7255,20,5,0
PAY_001436,CUS_0215,2316.2,expired_method,netbanking,1,221542.54,0.8455,0.867,8,5,1
PAY_001437,CUS_0446,6902.8,insufficient_funds,card,2,173031.5,0.5238,0.8924,19,4,1
PAY_001438,CUS_0002,20489.91,renewal_failed,upi,2,42899.45,0.9129,0.6424,18,0,0
PAY_001439,CUS_0502,8371.2,expired_method,upi,3,129534.85,0.8256,0.6398,6,5,0
PAY_001440,CUS_0792,11515.7,network_error,card,1,190940.74,0.9748,0.7878,18,0,0
PAY_001441,CUS_0359,7155.44,card_declined,netbanking,1,225816.84,0.7501,0.5307,18,5,0
PAY_001442,CUS_0042,6788.53,card_declined,netbanking,0,41230.16,0.8692,0.8404,16,4,1
PAY_001443,CUS_0226,6347.54,card_declined,upi,1,308718.37,0.7852,0.6867,11,1,1
PAY_001444,CUS_0019,7265.65,expired_method,netbanking,1,64486.56,0.7835,0.6423,22,6,0
PAY_001445,CUS_0796,43746.23,network_error,wallet,3,145951.4,0.7283,0.5884,18,1,0
PAY_001446,CUS_0508,6963.01,renewal_failed,wallet,0,293608.95,0.717,0.5595,18,0,0
PAY_001447,CUS_0767,49419.3,renewal_failed,wallet,1,276413.61,0.7973,0.5366,9,4,0
PAY_001448,CUS_0627,15018.0,expired_method,card,1,236970.67,0.7941,0.7352,16,2,0
PAY_001449,CUS_0238,18028.28,expired_method,netbanking,1,289004.38,0.8835,0.6432,17,2,1
PAY_001450,CUS_0056,8050.35,expired_method,upi,2,17669.68,0.8911,0.7248,17,6,0
PAY_001451,CUS_0501,11706.01,renewal_failed,wallet,1,274782.48,0.8393,0.7287,9,2,0
PAY_001452,CUS_0290,61485.74,insufficient_funds,wallet,1,38532.85,0.9114,0.6979,8,5,0
PAY_001453,CUS_0712,9860.57,expired_method,card,3,111905.57,0.9108,0.8132,8,3,0
PAY_001454,CUS_0728,18972.54,insufficient_funds,netbanking,1,56633.05,0.9189,0.7535,11,0,0
PAY_001455,CUS_0651,9791.36,network_error,upi,3,54424.51,0.854,0.8596,20,4,1
PAY_001456,CUS_0688,2987.29,insufficient_funds,wallet,1,144531.03,0.8984,0.8015,14,5,0
PAY_001457,CUS_0420,5179.96,expired_method,netbanking,0,310491.89,0.9715,0.7249,9,5,1
PAY_001458,CUS_0577,24527.4,renewal_failed,upi,1,264925.94,0.6312,0.6407,7,3,0
PAY_001459,CUS_0469,2978.99,insufficient_funds,wallet,0,249256.79,0.6198,0.9197,8,2,0
PAY_001460,CUS_0116,11311.84,card_declined,upi,1,235172.14,0.891,0.6216,13,5,0
PAY_001461,CUS_0561,6184.6,insufficient_funds,card,2,167403.25,0.8894,0.5337,16,3,0
PAY_001462,CUS_0014,8102.93,renewal_failed,upi,3,314025.43,0.7569,0.7222,7,2,0
PAY_001463,CUS_0550,30069.03,insufficient_funds,wallet,2,304652.05,0.8775,0.7998,18,3,0
PAY_001464,CUS_0151,7423.16,renewal_failed,netbanking,1,157308.0,0.7882,0.6732,17,4,0
PAY_001465,CUS_0412,11040.19,insufficient_funds,upi,1,278094.26,0.7671,0.77,6,6,0
PAY_001466,CUS_0619,11003.47,network_error,card,2,282596.59,0.9308,0.5822,14,0,1
PAY_001467,CUS_0293,3028.48,expired_method,upi,1,8862.08,0.7931,0.9315,7,0,0
PAY_001468,CUS_0371,6103.13,network_error,netbanking,2,194296.01,0.7664,0.9366,19,3,0
PAY_001469,CUS_0485,10872.92,expired_method,wallet,0,245931.58,0.8062,0.4066,13,4,0
PAY_001470,CUS_0289,7422.05,expired_method,card,2,139745.42,0.8458,0.5492,9,5,1
PAY_001471,CUS_0760,6010.06,expired_method,card,1,20277.01,0.8854,0.7588,19,6,0
PAY_001472,CUS_0372,21272.91,renewal_failed,wallet,1,43946.23,0.6471,0.8618,10,5,1
PAY_001473,CUS_0448,14397.47,network_error,upi,1,191528.0,0.8935,0.7931,2,4,0
PAY_001474,CUS_0694,7798.03,card_declined,netbanking,0,145708.04,0.9253,0.62,6,4,1
PAY_001475,CUS_0545,10799.12,renewal_failed,netbanking,1,263374.01,0.7155,0.7035,8,2,0
PAY_001476,CUS_0562,24825.24,network_error,netbanking,0,200254.29,0.9495,0.8218,20,3,0
PAY_001477,CUS_0561,78857.4,card_declined,upi,2,258962.01,0.7892,0.7885,21,0,0
PAY_001478,CUS_0339,4868.72,network_error,card,1,175024.63,0.9318,0.5926,16,3,0
PAY_001479,CUS_0716,8749.63,expired_method,wallet,2,309540.56,0.9444,0.67,15,5,0
PAY_001480,CUS_0420,15509.92,card_declined,upi,0,270172.42,0.7817,0.5919,20,0,0
PAY_001481,CUS_0248,15135.93,card_declined,card,2,27375.97,0.8958,0.7316,7,5,0
PAY_001482,CUS_0826,8609.12,network_error,card,2,293040.22,0.9475,0.7715,14,6,1
PAY_001483,CUS_0444,3142.57,card_declined,upi,1,272400.01,0.8551,0.7255,16,3,1
PAY_001484,CUS_0629,3189.55,insufficient_funds,upi,0,274608.49,0.9241,0.8208,4,2,0
PAY_001485,CUS_0752,6246.28,renewal_failed,netbanking,0,164468.48,0.7609,0.4982,20,3,1
PAY_001486,CUS_0347,20329.43,card_declined,upi,1,142968.32,0.8631,0.8272,21,5,0
PAY_001487,CUS_0773,8077.15,network_error,wallet,3,233381.07,0.8526,0.8596,10,5,0
PAY_001488,CUS_0795,22911.12,expired_method,wallet,0,305660.42,0.6068,0.6567,15,0,0
PAY_001489,CUS_0718,10901.23,card_declined,card,1,262534.19,0.9708,0.8214,14,4,0
PAY_001490,CUS_0286,9732.22,network_error,upi,1,190139.77,0.8619,0.5223,13,0,0
PAY_001491,CUS_0676,17708.12,expired_method,wallet,1,79218.4,0.6198,0.7057,20,3,1
PAY_001492,CUS_0778,5272.41,expired_method,netbanking,3,139584.69,0.6532,0.6484,9,4,0
PAY_001493,CUS_0022,9194.06,card_declined,netbanking,1,202860.95,0.7896,0.7428,19,2,0
PAY_001494,CUS_0380,3045.22,network_error,card,1,151771.88,0.771,0.8795,12,2,0
PAY_001495,CUS_0376,1655.53,card_declined,wallet,0,229542.96,0.7414,0.6494,11,5,0
PAY_001496,CUS_0827,38507.01,renewal_failed,card,2,31183.44,0.9446,0.5489,5,1,1
PAY_001497,CUS_0178,20530.77,network_error,netbanking,1,16024.84,0.892,0.7138,23,0,0
PAY_001498,CUS_0837,11817.61,insufficient_funds,netbanking,0,256731.68,0.926,0.7356,5,0,1
PAY_001499,CUS_0786,9506.31,insufficient_funds,card,2,212487.23,0.7001,0.649,15,1,0
PAY_001500,CUS_0574,20927.47,card_declined,wallet,1,137795.35,0.8786,0.906,6,4,0
PAY_001501,CUS_0212,15230.12,insufficient_funds,wallet,2,102229.8,0.7848,0.8276,21,5,0
PAY_001502,CUS_0298,7024.59,network_error,wallet,0,101722.56,0.9564,0.6311,20,6,0
PAY_001503,CUS_0158,8268.4,card_declined,netbanking,3,90210.95,0.8098,0.7837,16,2,0
PAY_001504,CUS_0788,3335.4,network_error,card,1,265558.99,0.8754,0.7591,18,6,0
PAY_001505,CUS_0407,21274.97,insufficient_funds,card,2,186879.31,0.9354,0.6838,20,6,0
PAY_001506,CUS_0819,9350.95,card_declined,card,1,151898.31,0.8448,0.7053,9,1,0
PAY_001507,CUS_0710,22549.56,renewal_failed,wallet,1,283085.71,0.9014,0.6066,16,2,0
PAY_001508,CUS_0439,6087.34,expired_method,netbanking,1,319668.08,0.8868,0.8143,20,6,0
PAY_001509,CUS_0756,13177.67,card_declined,wallet,1,281946.75,0.967,0.7015,20,2,0
PAY_001510,CUS_0526,12123.76,insufficient_funds,wallet,1,247217.87,0.8938,0.8257,9,4,1
PAY_001511,CUS_0078,2760.52,expired_method,wallet,0,43174.83,0.8332,0.8658,3,1,0
PAY_001512,CUS_0274,3177.24,network_error,upi,2,114608.88,0.9171,0.5033,23,3,0
PAY_001513,CUS_0602,22596.3,expired_method,netbanking,1,113444.3,0.9339,0.8401,21,4,0
PAY_001514,CUS_0647,12667.28,card_declined,upi,1,234754.86,0.7578,0.6725,21,2,0
PAY_001515,CUS_0644,15650.16,renewal_failed,upi,1,294641.16,0.9302,0.5619,1,2,0
PAY_001516,CUS_0628,8368.54,network_error,wallet,0,223600.53,0.7525,0.8737,17,2,1
PAY_001517,CUS_0761,24265.31,expired_method,netbanking,0,34377.58,0.7298,0.7049,0,0,1
PAY_001518,CUS_0286,18421.59,network_error,card,1,151818.67,0.7642,0.5021,16,6,1
PAY_001519,CUS_0580,42495.95,network_error,upi,2,221256.99,0.5741,0.8409,20,6,0
PAY_001520,CUS_0548,9146.35,expired_method,card,1,286000.41,0.9022,0.4684,17,3,1
PAY_001521,CUS_0067,58721.81,network_error,wallet,1,181096.05,0.9231,0.5374,17,5,0
PAY_001522,CUS_0247,22083.21,renewal_failed,netbanking,0,233118.26,0.8862,0.6158,7,4,0
PAY_001523,CUS_0746,3213.23,expired_method,netbanking,0,247443.27,0.8312,0.8101,15,2,0
PAY_001524,CUS_0600,13278.49,network_error,upi,1,114278.73,0.8799,0.9414,18,3,0
PAY_001525,CUS_0112,4812.61,network_error,wallet,2,54301.59,0.6754,0.692,19,4,1
PAY_001526,CUS_0511,31831.47,insufficient_funds,wallet,0,84741.81,0.7884,0.5914,21,1,1
PAY_001527,CUS_0276,99404.9,insufficient_funds,card,1,92651.81,0.7908,0.7661,15,2,0
PAY_001528,CUS_0042,27116.34,network_error,card,1,131292.17,0.8183,0.7034,12,6,0
PAY_001529,CUS_0011,7109.78,card_declined,card,0,144488.55,0.8927,0.8088,13,3,1
PAY_001530,CUS_0205,22919.2,insufficient_funds,wallet,2,263845.47,0.8275,0.7891,7,2,0
PAY_001531,CUS_0546,12499.1,renewal_failed,upi,0,257148.68,0.8852,0.8208,9,2,1
PAY_001532,CUS_0320,14050.37,card_declined,wallet,2,66106.42,0.962,0.6833,5,4,0
PAY_001533,CUS_0662,7193.5,insufficient_funds,card,2,11475.85,0.6794,0.8236,19,0,1
PAY_001534,CUS_0669,12838.08,insufficient_funds,netbanking,1,145245.11,0.7944,0.8469,18,4,1
PAY_001535,CUS_0844,17139.37,expired_method,netbanking,1,267583.61,0.7088,0.8035,11,5,1
PAY_001536,CUS_0694,11008.26,renewal_failed,wallet,1,121149.78,0.8926,0.8898,17,4,0
PAY_001537,CUS_0340,74472.2,card_declined,upi,2,15131.46,0.8113,0.6352,18,5,1
PAY_001538,CUS_0092,4072.16,renewal_failed,wallet,1,247432.9,0.8201,0.791,17,2,0
PAY_001539,CUS_0611,13998.7,card_declined,wallet,1,55643.63,0.8293,0.6434,17,2,0
PAY_001540,CUS_0479,9298.37,renewal_failed,netbanking,1,240158.86,0.7636,0.8517,1,1,0
PAY_001541,CUS_0035,35393.22,network_error,card,2,311567.76,0.7376,0.9036,0,0,0
PAY_001542,CUS_0366,16367.22,renewal_failed,wallet,1,310698.15,0.7261,0.7629,18,5,0
PAY_001543,CUS_0573,20396.32,expired_method,upi,1,142392.59,0.6652,0.7976,18,5,0
PAY_001544,CUS_0806,6284.88,network_error,card,2,138561.67,0.9333,0.764,16,0,0
PAY_001545,CUS_0621,5088.39,network_error,netbanking,3,35417.23,0.5769,0.8093,9,2,0
PAY_001546,CUS_0228,32571.44,renewal_failed,card,1,131262.27,0.9059,0.6751,19,5,1
PAY_001547,CUS_0318,1460.33,expired_method,netbanking,1,193597.77,0.6377,0.7019,16,0,1
PAY_001548,CUS_0119,11435.08,network_error,upi,2,191270.51,0.8138,0.8568,6,0,1
PAY_001549,CUS_0557,48041.94,network_error,netbanking,3,179989.73,0.7951,0.7419,9,1,0
PAY_001550,CUS_0302,8912.81,network_error,upi,0,77708.46,0.7746,0.9503,20,0,1
PAY_001551,CUS_0590,3965.9,expired_method,upi,1,293271.26,0.8351,0.5565,3,2,0
PAY_001552,CUS_0375,23115.75,renewal_failed,wallet,1,33422.98,0.9702,0.4756,17,5,0
PAY_001553,CUS_0693,26724.52,insufficient_funds,card,3,76641.01,0.8806,0.6227,18,6,1
PAY_001554,CUS_0236,13208.14,expired_method,wallet,0,148077.34,0.9258,0.6293,18,5,1
PAY_001555,CUS_0624,28077.34,insufficient_funds,wallet,1,218217.56,0.7951,0.4122,19,6,0
PAY_001556,CUS_0674,27643.88,card_declined,netbanking,1,280942.79,0.7545,0.8605,18,4,0
PAY_001557,CUS_0126,31605.0,insufficient_funds,upi,2,227614.53,0.8604,0.8351,9,3,1
PAY_001558,CUS_0288,11162.26,insufficient_funds,upi,1,241111.19,0.7191,0.6543,10,4,0
PAY_001559,CUS_0357,15366.61,network_error,upi,1,261205.17,0.7389,0.7423,18,5,0
PAY_001560,CUS_0295,14798.5,expired_method,card,1,93544.04,0.7483,0.7222,8,6,0
PAY_001561,CUS_0532,10357.23,renewal_failed,upi,2,259603.7,0.5129,0.6766,22,5,0
PAY_001562,CUS_0647,17922.99,network_error,wallet,0,244669.15,0.799,0.7774,21,4,0
PAY_001563,CUS_0281,13039.16,network_error,netbanking,1,269826.39,0.8944,0.8241,6,1,0
PAY_001564,CUS_0641,7690.37,card_declined,netbanking,2,129766.84,0.6025,0.886,5,6,1
PAY_001565,CUS_0736,6519.54,card_declined,netbanking,1,35348.86,0.8761,0.6391,7,1,1
PAY_001566,CUS_0651,27223.53,expired_method,card,2,255363.08,0.6769,0.6573,19,1,0
PAY_001567,CUS_0515,10042.53,renewal_failed,card,2,102765.91,0.9354,0.6322,20,5,0
PAY_001568,CUS_0428,4184.62,card_declined,wallet,1,152507.2,0.869,0.7084,21,2,0
PAY_001569,CUS_0776,3561.68,renewal_failed,card,1,244244.97,0.8681,0.7706,20,4,0
PAY_001570,CUS_0508,5824.71,expired_method,netbanking,1,237699.61,0.8811,0.7576,4,1,0
PAY_001571,CUS_0727,5220.34,renewal_failed,wallet,0,215519.46,0.8312,0.8285,8,2,0
PAY_001572,CUS_0815,7534.63,insufficient_funds,wallet,2,230104.17,0.815,0.6132,21,1,1
PAY_001573,CUS_0757,17958.2,insufficient_funds,netbanking,1,263430.6,0.8869,0.488,10,4,0
PAY_001574,CUS_0468,35262.2,renewal_failed,wallet,1,236902.46,0.9449,0.9283,8,4,1
PAY_001575,CUS_0462,4643.94,renewal_failed,card,1,98001.4,0.9236,0.5942,4,3,1
PAY_001576,CUS_0563,8466.33,expired_method,card,2,181339.57,0.8115,0.9434,15,5,1
PAY_001577,CUS_0614,23152.08,card_declined,card,0,266645.99,0.8087,0.7362,14,5,0
PAY_001578,CUS_0349,8401.34,network_error,card,2,19445.41,0.839,0.8845,18,2,1
PAY_001579,CUS_0315,14851.11,renewal_failed,upi,0,170506.68,0.8185,0.6463,6,6,0
PAY_001580,CUS_0171,17960.02,card_declined,wallet,1,304303.44,0.6613,0.7218,18,4,0
PAY_001581,CUS_0370,6139.33,renewal_failed,card,3,73075.02,0.8209,0.7402,15,2,0
PAY_001582,CUS_0134,26590.93,card_declined,netbanking,0,88133.66,0.8985,0.6807,8,6,0
PAY_001583,CUS_0003,4546.73,insufficient_funds,wallet,2,43874.22,0.8818,0.794,23,4,1
PAY_001584,CUS_0678,38207.5,network_error,upi,2,127955.7,0.757,0.4573,22,3,0
PAY_001585,CUS_0373,34083.97,renewal_failed,wallet,1,80123.93,0.7944,0.6964,11,5,1
PAY_001586,CUS_0698,13629.11,renewal_failed,wallet,3,287491.2,0.8853,0.87,16,0,1
PAY_001587,CUS_0690,6633.26,insufficient_funds,wallet,2,72147.8,0.8922,0.6972,5,6,0
PAY_001588,CUS_0406,15996.9,expired_method,wallet,3,157401.01,0.843,0.8981,8,1,1
PAY_001589,CUS_0644,52178.95,expired_method,wallet,2,257130.81,0.8098,0.7032,18,2,0
PAY_001590,CUS_0626,23324.26,network_error,netbanking,2,210105.64,0.9673,0.6569,10,6,0
PAY_001591,CUS_0381,4238.65,renewal_failed,netbanking,1,16419.49,0.8719,0.5151,16,1,0
PAY_001592,CUS_0822,53616.94,card_declined,upi,1,195460.71,0.941,0.5013,19,2,1
PAY_001593,CUS_0764,19544.92,expired_method,card,2,149010.16,0.6603,0.8022,19,3,0
PAY_001594,CUS_0644,23566.39,network_error,card,2,185957.42,0.794,0.8354,5,0,1
PAY_001595,CUS_0438,13154.62,renewal_failed,upi,2,194053.24,0.7532,0.7303,23,6,0
PAY_001596,CUS_0191,6266.56,expired_method,wallet,2,123815.89,0.8243,0.5746,17,1,0
PAY_001597,CUS_0584,10091.6,expired_method,wallet,2,26864.32,0.6694,0.7571,14,0,0
PAY_001598,CUS_0711,6910.48,network_error,netbanking,1,209117.64,0.7748,0.9122,16,0,0
PAY_001599,CUS_0661,18614.41,network_error,upi,2,203926.17,0.8815,0.7986,16,6,0
PAY_001600,CUS_0630,7472.08,expired_method,card,2,79135.38,0.835,0.8654,7,1,0
